Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ret_1d,ret_5d,ret_20d,vol_10d,vol_30d,vol_zscore,rsi,bb_width,macd_diff,price_vs_sma50,momentum,ticker,anomaly_score,is_anomaly,anomaly_type
2025-07-03 00:00:00-04:00,617.214676143094,621.0124795190609,617.194824993195,620.0803833007812,51065800,0.0,0.0,0.0,0.007881385954874975,0.02201455451201939,0.05245363153794047,0.00445737020377829,0.0075653167197317645,-1.8488095039223706,73.14890688345844,0.03306906176556523,1.2402002981028133,0.06745961124025443,0.8852589976565284,SPY,-0.08807980503107815,False,normal
2025-07-07 00:00:00-04:00,618.1169852960921,618.7813935886118,612.6731706581298,615.4595336914062,74814500,0.0,0.0,0.0,-0.0074520170832973465,0.009383431286786426,0.049683716294760316,0.005538116824220944,0.0069296861877670155,0.05399070920167005,76.27697963000192,0.03328584486286594,0.962589716121732,0.0563730875505057,0.741902404851499,SPY,-0.13057002714020222,False,normal
2025-07-08 00:00:00-04:00,616.1238907210633,616.8775081543645,614.3093261623386,615.1224365234375,59024600,0.0,0.0,0.0,-0.0005477162177452977,0.0040302013048392205,0.038444909539934624,0.005364655713017011,0.006940372278766553,-1.1646797272455294,72.55672610495903,0.034057653765489505,0.6354440616383314,0.05309662947661103,0.648484497993657,SPY,-0.1710199358329404,False,normal
2025-07-09 00:00:00-04:00,617.5319680301938,619.4655183729625,615.6875662931247,618.8110961914062,66113300,0.0,0.0,0.0,0.005996626767211355,0.01037793349002003,0.043731486394307906,0.004760826228485634,0.00675855407732354,-0.7018829917011574,83.94809688803718,0.03529028921792242,0.5498663899686509,0.05671926603558,0.7490309575726032,SPY,-0.14335726149880718,False,normal
2025-07-10 00:00:00-04:00,618.9499658515675,621.5974919629854,617.7699723301522,620.5563354492188,57529000,0.0,0.0,0.0,0.0028203102183428364,0.008655000673118307,0.04077429174042124,0.004694698622447243,0.00582385841565152,-1.3370014002055306,84.77370109908371,0.03689446196914977,0.4949071658154889,0.05695788015568632,0.7265305621747278,SPY,-0.12962621390029505,False,normal
2025-07-11 00:00:00-04:00,617.5022136064131,619.6043777491163,616.3024294765994,618.3748168945312,63670200,0.0,0.0,0.0,-0.0035154238705955576,-0.002750556947425098,0.040081860052571416,0.004781644577507817,0.005733034385390691,-0.7839802059268809,83.2352305184148,0.037253803948143246,0.21029554122199912,0.05072466082775928,0.6125026341603612,SPY,-0.13212409646412254,False,normal
2025-07-14 00:00:00-04:00,617.9186632768227,619.9018415613931,616.5701165685465,619.5548095703125,51898500,0.0,0.0,0.0,0.0019082159291465839,0.006654013228690303,0.0379414398906146,0.004660860398529982,0.005722360302833334,-1.579434586394548,81.24693870187203,0.037798652091223794,0.010706540346770765,0.05018506211048899,0.6942740692158769,SPY,-0.12560029036614573,False,normal
2025-07-15 00:00:00-04:00,622.2420420602726,622.5791484786782,616.8279435196437,616.9072875976562,74317300,0.0,0.0,0.0,-0.004273265144196681,0.002901619203335315,0.04519134748532916,0.004851563898040613,0.005810416072732301,0.17291041101620316,71.6338642805454,0.03602290954168079,-0.36941658737494265,0.04340635962839131,0.668224337144487,SPY,-0.16104528982354355,False,normal
2025-07-16 00:00:00-04:00,618.4937831556223,619.4754466932056,612.8516386863737,618.9697265625,88987500,0.0,0.0,0.0,0.0033431911185151097,0.00025634700487775497,0.038802146767628276,0.004903659362496093,0.005774877820692697,1.248418990611867,72.95927640926683,0.03539660934871606,-0.5413476469663365,0.04482238151381891,0.6245415684743688,SPY,-0.13461699260618215,False,normal
2025-07-17 00:00:00-04:00,619.1482908768893,623.1146474859103,618.9301097920578,622.7576293945312,68885700,0.0,0.0,0.0,0.006119689977517551,0.0035472910670051316,0.05416751257235397,0.005051600500070827,0.0057849842745115055,-0.23270399414739143,72.26668381670657,0.03344123663662368,-0.4624261275613488,0.048892218045821875,0.692331822278184,SPY,-0.1728498293122911,False,normal
2025-07-18 00:00:00-04:00,624.007017899032,624.175571102461,621.1909387049365,622.301513671875,65621600,0.0,0.0,0.0,-0.0007324129021104575,0.006350026990205704,0.053554020772681676,0.004494758036116583,0.0057914780016893146,-0.44120650951956253,68.78158181437524,0.030339873809222654,-0.500201654597463,0.045664164101049426,0.7479493417556368,SPY,-0.19050874061182493,False,normal
2025-07-21 00:00:00-04:00,623.4815063476562,626.2281670376054,623.0551302914085,623.4815063476562,63375000,0.0,0.0,0.0,0.001896175165666536,0.0063379328457915385,0.05803658080600416,0.0035636024871821513,0.00565272537156409,-0.5397489858762157,67.07329980043345,0.025341321000414405,-0.5035876975048854,0.04523403982281011,0.7740684710829433,SPY,-0.19470211199962822,False,normal
2025-07-22 00:00:00-04:00,623.8086504006922,624.4333563471947,620.9231528797274,623.5706787109375,60046300,0.0,0.0,0.0,0.00014302326913218089,0.010801284483491269,0.04783801363547702,0.0035303142096605117,0.005444468800551069,-0.7390051884787582,67.58697009544343,0.021371021780928836,-0.5537074017921011,0.04311316861963714,0.8095429989165441,SPY,-0.18996215249088433,False,normal
2025-07-23 00:00:00-04:00,626.2381323551606,628.8757934570312,624.4334327911965,628.8757934570312,70511000,0.0,0.0,0.0,0.008507639834927083,0.016004121800181403,0.04520581935160828,0.0039591623063235035,0.005580065630811335,0.16865569047255266,69.9884118641229,0.0204415210672264,-0.2963602332820692,0.04949703362462168,0.8428534188882332,SPY,-0.17858840213645666,False,normal
2025-07-24 00:00:00-04:00,629.2624631630094,630.7994747941685,628.6576082944551,629.083984375,71307100,0.0,0.0,0.0,0.00033105252282705777,0.010158614976133684,0.04496648718138485,0.003953679454597053,0.005543397250935615,0.1997973145652937,65.2656153642981,0.018633602440390317,-0.1843876557935218,0.04800102453821078,0.7750738550657588,SPY,-0.1994341795253759,False,normal
2025-07-25 00:00:00-04:00,629.7484116245431,632.2174590489252,629.5005143245561,631.741455078125,56865400,0.0,0.0,0.0,0.004224349640319147,0.015169401325331622,0.041234296659343084,0.0036351769180512244,0.005488750417451924,-0.9760772902583582,79.57507096949928,0.01864874132976109,-0.01267527243150468,0.050623551852186685,0.8240125896435987,SPY,-0.16573216986940298,False,normal
2025-07-28 00:00:00-04:00,632.1181999979412,632.6734874729789,630.1945147233831,631.582763671875,54917100,0.0,0.0,0.0,-0.00025119675932994134,0.01299358079067292,0.035826309023199165,0.0037142011810324845,0.005491601937890046,-1.056507558882925,80.094181671677,0.018824936591877593,0.007787419780166616,0.048593016213395596,0.7844117290124779,SPY,-0.16483832948072952,False,normal
2025-07-29 00:00:00-04:00,632.9809077241022,633.2982235137306,629.0046860832861,629.9169311523438,60556300,0.0,0.0,0.0,-0.0026375522185667633,0.010177278467495388,0.028178433491616417,0.0034362349390462676,0.004988490420560606,-0.4707006293208914,71.92645467045318,0.018786270209607544,-0.16382292636441775,0.04422713793215468,0.7225172627864662,SPY,-0.18596864849384265,False,normal
2025-07-30 00:00:00-04:00,630.5713386132512,632.3165451544952,626.2281734095909,629.1236572265625,80418900,0.0,0.0,0.0,-0.001259331011043141,0.00039413787604813955,0.027216002768060132,0.0035565131067283556,0.0048277428205143235,1.5698455976571273,67.57526959965506,0.018088364306370355,-0.39076679737579667,0.04147367860370766,0.6071652666734136,SPY,-0.15782626380162024,False,normal
2025-07-31 00:00:00-04:00,634.0816044685715,634.4682782312485,625.4646925404661,626.763671875,103385200,0.0,0.0,0.0,-0.0037512265266995692,-0.0036883986202657093,0.018744432637731512,0.003543031629328416,0.004543649287251515,2.8189558453810264,67.08406355324988,0.017414127261240774,-0.7395891035543904,0.036240658499534985,0.5217951633091801,SPY,-0.09858891738936343,False,normal
2025-08-01 00:00:00-04:00,621.0322789916852,621.0719812920488,614.0812292944926,616.4907836914062,140103600,0.0,0.0,0.0,-0.016390369519761472,-0.024140684870573748,-0.005788926252217497,0.006470714449636354,0.005641497813292352,3.3799002514457746,45.44648087029562,0.017945146607019114,-1.6498139096126447,0.01823409090740654,0.21450980959127908,SPY,-0.024298608985801717,False,normal
2025-08-04 00:00:00-04:00,620.4075271113948,625.9108344398344,620.3183179857707,625.8612670898438,73218000,0.0,0.0,0.0,0.01519971367995021,-0.009058981516163911,0.016900759236029517,0.008239564390246848,0.006123966632186263,0.08297276270257713,61.09056488683891,0.017103065843286427,-1.6068450945223498,0.0320198018602886,0.3590957502504917,SPY,-0.1374112115757734,False,normal
2025-08-05 00:00:00-04:00,626.4760489706393,627.2891592865192,621.7660007962415,622.6881713867188,68051400,0.0,0.0,0.0,-0.005069966572431306,-0.011475734986835517,0.012299559265048776,0.008421347290491455,0.006071118739330653,-0.19629896727547172,54.4824074721306,0.015908126430243502,-1.765525069586892,0.025225200129503852,0.310116972054023,SPY,-0.17068038495407,False,normal
2025-08-06 00:00:00-04:00,623.7591559441935,628.1122469303318,622.8469108529321,627.4578247070312,64357500,0.0,0.0,0.0,0.0076597782637986,-0.0026478618319250025,0.013973131006930872,0.00832870665292185,0.005917543450703839,-0.3754977948038347,55.534855889138484,0.015614789052797198,-1.5313646575067246,0.031213583025768224,0.39073765690504886,SPY,-0.18559983615042575,False,normal
2025-08-07 00:00:00-04:00,630.8886820702932,631.62244837055,623.8186464662513,626.9322509765625,74205800,0.0,0.0,0.0,-0.0008376239960258269,0.00026896756963945556,0.010274515242404636,0.008328712531674685,0.005930007936045395,0.07426243254502812,55.444157719527844,0.015447699107272457,-1.3976933070274615,0.028913073429510737,0.3767307145507733,SPY,-0.1917421830866584,False,normal
2025-08-08 00:00:00-04:00,628.727047311219,632.2868791777582,628.4097315038053,631.82080078125,64051600,0.0,0.0,0.0,0.007797572699558275,0.02486657950999871,0.021744067706774173,0.008616600787307048,0.005929022414587287,-0.4395874138645657,59.017797841846466,0.01549655728876876,-0.9853114852318949,0.03521157319377798,0.6520326079480012,SPY,-0.16209952165933122,False,normal
2025-08-11 00:00:00-04:00,632.0983749269875,633.5758329217508,629.3218771812983,630.5712890625,58742300,0.0,0.0,0.0,-0.001977636249400061,0.007525664584672409,0.017781283143985194,0.008640479223082557,0.005919231164322877,-0.737086031869876,57.38487251290577,0.015287990165810854,-0.8093280986733298,0.031568474779776215,0.4918953731219696,SPY,-0.19967645479672363,False,normal
2025-08-12 00:00:00-04:00,632.9214074238032,637.4430514601922,631.4340237207567,637.284423828125,64730800,0.0,0.0,0.0,0.010646115486174113,0.023440709350396993,0.03303111608524012,0.009213658762566732,0.006136587278068205,-0.40317429563781537,58.614281606360954,0.01578457901128575,-0.2807378925588955,0.040692419272631085,0.6954899231591876,SPY,-0.16290884948962653,False,normal
2025-08-13 00:00:00-04:00,639.4857330110176,640.7549961752953,637.2745085703324,639.4659423828125,60092800,0.0,0.0,0.0,0.003423147456803166,0.01913772878900355,0.0331134382518834,0.009193652038566678,0.006139836645664423,-0.5724810393681107,60.2225550151644,0.016989800701058655,0.15259256340962768,0.04243429876792235,0.6785392052875101,SPY,-0.19295791432319176,False,normal
2025-08-14 00:00:00-04:00,637.3835851461316,640.1897994624859,636.9374184340268,639.5254516601562,59327500,0.0,0.0,0.0,9.306090191762983e-05,0.020087020031235525,0.026925117371789264,0.00902052416767379,0.0061166179861213196,-0.5820184798709653,58.07775182025839,0.018398240622707854,0.367730690930534,0.040828097131660586,0.6521047215106521,SPY,-0.1866348542651351,False,normal
2025-08-15 00:00:00-04:00,640.5566774831647,640.6558727131268,637.11589211782,638.0281372070312,68592500,0.0,0.0,0.0,-0.002341289856780615,0.00982452052560756,0.02527171023956165,0.006597172737006267,0.006021912927486258,-0.11539695308437205,56.50780619620908,0.018844248501183034,0.33464121184140794,0.036742652070836566,0.6204395948146582,SPY,-0.19972190584207233,False,normal
2025-08-18 00:00:00-04:00,637.4529805837014,638.5834067295413,636.7787072305159,637.8892822265625,43804900,0.0,0.0,0.0,-0.00021763143719111255,0.011605338351104555,0.023108585791592695,0.005202743466560299,0.005814335357890023,-1.2795063267302336,58.30568352525117,0.019149257653357298,0.23363307799185673,0.03478310244265268,0.6601663694063249,SPY,-0.19177620462013567,False,normal
2025-08-19 00:00:00-04:00,637.7108075589789,638.6924711313014,633.1098193903536,634.4286499023438,69750700,0.0,0.0,0.0,-0.005425130066677664,-0.0044811607172615675,0.017412574968810546,0.005256676249269015,0.005932183029333286,-0.029592221296290442,55.23580613515284,0.018675230371637083,-0.11717070641851546,0.027766151644377256,0.4527205345341162,SPY,-0.18584452810197483,False,normal
2025-08-20 00:00:00-04:00,634.0221697813646,634.2799321395609,627.626407225106,632.7429809570312,88890300,0.0,0.0,0.0,-0.0026569874257286186,-0.010513400292640696,0.006149366123223476,0.005003006605777165,0.005893505866005113,0.8530922853228197,55.98093717791747,0.018662504724761057,-0.4926107792551271,0.02371332627932473,0.3471855338265621,SPY,-0.17845226970722772,False,normal
2025-08-21 00:00:00-04:00,630.9283690027011,632.604096553562,628.4791123479844,630.2044677734375,54805800,0.0,0.0,0.0,-0.004011918361787603,-0.014574844304510837,0.0017811348345653233,0.005218083095485788,0.005942913322094418,-0.7452957816608281,66.22843826036976,0.018617821675922956,-0.9171149786663113,0.018487094295875448,0.2929549079938717,SPY,-0.15335114529411348,False,normal
2025-08-22 00:00:00-04:00,632.3958390332336,641.0623176031913,631.8901189367884,639.88232421875,84083200,0.0,0.0,0.0,0.015356692851615561,0.002906121068320777,0.012886393753625436,0.006719047532916973,0.0064747966448654845,0.586458140906637,66.47234374180272,0.019635976576213153,-0.5684079498918608,0.03261446055286869,0.4611492343300865,SPY,-0.14777616913246988,False,normal
2025-08-25 00:00:00-04:00,638.6230253017661,639.8625116828326,636.9472372936925,637.0662231445312,51274300,0.0,0.0,0.0,-0.004400967127286992,-0.0012902851716811714,0.008682091703669625,0.0068914374717394256,0.006551680764704256,-0.9640267621322899,67.03464052710538,0.020029302174220658,-0.5493865655793666,0.026739165568082916,0.3996373292395962,SPY,-0.18141939675709468,False,normal
2025-08-26 00:00:00-04:00,636.7985773675441,640.0807351008626,636.1738713484165,639.733642578125,51581600,0.0,0.0,0.0,0.004187036349890816,0.00836184285907926,0.015584136479429134,0.006155085467289527,0.006500974309789226,-0.9134803941572461,65.30644547728278,0.02074267439849022,-0.38680525712311375,0.029395712292440875,0.5567120596571058,SPY,-0.20016747273429208,False,normal
2025-08-27 00:00:00-04:00,639.148612992103,641.9250504526357,638.9998504138363,641.1912841796875,48341100,0.0,0.0,0.0,0.0022785132820093423,0.013351871892562261,0.019181645475428555,0.006103054275931567,0.006491952887713152,-0.9687149984588603,67.375407550137,0.021521196287218033,-0.21908973782856211,0.03023789111899957,0.6468587446018881,SPY,-0.19486357190255738,False,normal
2025-08-28 00:00:00-04:00,641.7961735668325,644.0173236548059,639.9121904309055,643.4620361328125,61519500,0.0,0.0,0.0,0.003541457922389135,0.021036931721882368,0.026642201849157,0.00618776686426755,0.006441403860391177,-0.2910628323465899,65.15216511602756,0.022251035054900465,-0.004557966412558123,0.03213834545381291,0.7332594673147248,SPY,-0.1831586536168499,False,normal
2025-08-29 00:00:00-04:00,642.0242015644989,642.3911452321481,637.7306640961879,639.6245727539062,74522200,0.0,0.0,0.0,-0.00596377589262187,-0.00040281072798575845,0.03752495523774124,0.006480228804937577,0.006562691862189131,0.8969257149996926,61.039948891232584,0.018560066095927405,-0.16173042916088498,0.02437408437525805,0.5809906721150523,SPY,-0.17340151943035975,False,normal
2025-09-02 00:00:00-04:00,632.13804448044,635.1028861742022,629.5797276837342,634.884765625,81983500,0.0,0.0,0.0,-0.007410295555874247,-0.003424224107760221,0.014417729630584297,0.0069241743860639846,0.006733494265230492,1.4422634301169588,46.92580520388762,0.01732764872866201,-0.6008575182858991,0.015300130154986208,0.42175542637034386,SPY,-0.16162015746345615,False,normal
2025-09-03 00:00:00-04:00,637.2645539172183,638.7916398746721,635.0731807265284,638.3255615234375,70820900,0.0,0.0,0.0,0.0054195597134076845,-0.002201042685535448,0.025112714285056237,0.006907712731985227,0.006789121856858359,0.500346645510413,48.58472556349772,0.014698331779411558,-0.6702520875702085,0.01939335303105632,0.5031258995027845,SPY,-0.19337440290192193,False,normal
2025-09-04 00:00:00-04:00,638.9998582812316,643.6901160802078,638.0975387911232,643.6603393554688,65219200,0.0,0.0,0.0,0.008357456059411517,0.0038507310325344157,0.025822476046103437,0.007196753455850336,0.006783296927892142,0.033277441526644615,54.537490237946514,0.014171170229433237,-0.381870555936044,0.02653635748206088,0.5381827294589161,SPY,-0.1956646624543546,False,normal
2025-09-05 00:00:00-04:00,646.0004093954814,646.7243105506017,637.918995020256,641.7960815429688,85178900,0.0,0.0,0.0,-0.002896337864108256,-0.002589048764797486,0.02370883064837237,0.007105836972839938,0.006816454220942421,1.5522495842937305,54.10178517099788,0.012512963580117034,-0.34291460826986864,0.022265970430884807,0.48811190833253376,SPY,-0.15924444266910381,False,normal
2025-09-08 00:00:00-04:00,643.1645472258064,644.3743174556171,641.7862237872296,643.372802734375,63133100,0.0,0.0,0.0,0.0024567323434190325,0.005860046877703251,0.018283668310446366,0.005329724224332504,0.006792443116051753,-0.17122269173016838,55.788162089675254,0.012371309649137581,-0.2419591065748854,0.023582360638318298,0.5580040578117696,SPY,-0.1867055602115838,False,normal
2025-09-09 00:00:00-04:00,643.5115612591451,645.3856792185645,641.7762803015634,644.8601684570312,66133900,0.0,0.0,0.0,0.002311825610804341,0.01571214710469726,0.02266021248093164,0.005051361669455135,0.006797086784394701,0.03506843734073932,61.48968608692624,0.01187168614717317,-0.11258672328331443,0.02480342695146484,0.6930561123254172,SPY,-0.17113494783413308,False,normal
2025-09-10 00:00:00-04:00,648.122479271532,649.0446498954948,645.1576374702139,646.724365234375,78034500,0.0,0.0,0.0,0.0028908542790047065,0.013157555042747848,0.01481276028926759,0.0049831720702033224,0.006777945846381627,0.9005534815466469,65.33932250004717,0.012996085954266112,0.05211998223697911,0.02665421506808737,0.6366860882598155,SPY,-0.1715380595574063,False,normal
2025-09-11 00:00:00-04:00,648.6777603299006,652.7928793680376,648.0927566439484,652.0987548828125,69934400,0.0,0.0,0.0,0.008310170355944058,0.01311004424444362,0.01975525460031058,0.005481935080666273,0.0068969398234637646,0.23924852305317684,72.61360510897694,0.01575073487678644,0.454232875322786,0.03388457594501279,0.6538145051655831,SPY,-0.1698823218141996,False,normal
2025-09-12 00:00:00-04:00,652.0689585463732,653.5662677492645,651.3748946038203,651.8805541992188,72780100,0.0,0.0,0.0,-0.0003346129431468503,0.0157128922196057,0.019319172531741646,0.005474430262120783,0.0068400068032828144,0.40959261108127054,65.40213582123202,0.017784959345624456,0.6261266068526528,0.03233892196657358,0.6707989578144422,SPY,-0.18345620033782434,False,normal
2025-09-15 00:00:00-04:00,654.0918582328915,655.4800466805781,653.7943936028013,655.3511352539062,63772400,0.0,0.0,0.0,0.005323952420932088,0.01861802747741681,0.027150837144434448,0.004945181016217915,0.005996753336315147,-0.27244196707282853,73.08446269288862,0.02039236680278332,0.8786948382388244,0.036676954941841304,0.7469510552194492,SPY,-0.17991733180099645,False,normal
2025-09-16 00:00:00-04:00,655.9064595692537,656.213910313041,653.6655188822047,654.4488525390625,61169000,0.0,0.0,0.0,-0.0013767927852816886,0.014869400454635473,0.02595994441966254,0.003857996672832538,0.005485939817512742,-0.5944745295687038,69.4443816904873,0.022076858131252434,0.8875195659292974,0.033974241100476574,0.7497311513504208,SPY,-0.1849564748162263,False,normal
2025-09-17 00:00:00-04:00,654.4587781451693,656.1543568928759,648.7967821934204,653.6357421875,101952200,0.0,0.0,0.0,-0.0012424352925486382,0.010686742799028925,0.030274629445112167,0.003976034582977195,0.005371074396272554,2.3053148032137063,66.72880446718568,0.02259776564293145,0.7467759160761265,0.03143438496564115,0.7209381247231668,SPY,-0.1221675840994852,False,normal
2025-09-18 00:00:00-04:00,656.3229362038169,659.2977035594738,654.7165666735059,656.6898193359375,90459200,0.0,0.0,0.0,0.004672445142330339,0.007040443519862327,0.037846075104122745,0.003503135910540599,0.005282428864823499,1.4644887197357304,67.41504773868365,0.023019442357876375,0.7647565379176013,0.035016395984976204,0.726432424641108,SPY,-0.14917216629060337,False,normal
2025-09-19 00:00:00-04:00,658.5800832029405,660.7874850308027,656.6311583459587,659.9423217773438,97945600,1.831,0.0,0.0,0.004952874775332017,0.012366939811585986,0.047187628023286576,0.003142012662973652,0.005298607855627907,1.7374699913017588,77.16780268979832,0.022891373420778075,0.8921998881441109,0.03885293120047784,0.8404329267197399,SPY,-0.09811410867850179,False,normal
2025-09-22 00:00:00-04:00,658.4508309420254,663.5119788762895,658.4209716621773,663.0645751953125,69452200,0.0,0.0,0.0,0.004731100453688075,0.011769934507579238,0.03622892850629422,0.003196528458388709,0.005206203070456305,-0.12325624419221765,89.38421481934093,0.025255026249061105,1.0712258724588688,0.042301357801033,0.7814676906266826,SPY,-0.10763019266104662,False,normal
2025-09-23 00:00:00-04:00,662.9452156846509,663.5617612775759,658.2320617574377,659.4551391601562,81708900,0.0,0.0,0.0,-0.005443566388828813,0.007649622429118708,0.03514378129343343,0.004178477484674794,0.0053259448853312545,0.6352030259862367,79.39223204567995,0.025481507529422482,0.841155779679787,0.03532878108241375,0.7109667379478128,SPY,-0.1353671232945039,False,normal
2025-09-24 00:00:00-04:00,660.7477220570149,660.8471316064555,655.9350982101993,657.3569946289062,68082200,0.0,0.0,0.0,-0.003181633452613686,0.005693159356543909,0.027547952581888913,0.004503357509883559,0.005101422618327271,-0.4184979359918754,70.93808312258062,0.025410417866246513,0.4612627746792253,0.030725618312804834,0.6437512896980563,SPY,-0.1924999834693043,False,normal
2025-09-25 00:00:00-04:00,654.2149171420698,655.6765652531099,650.7048739536411,654.3242797851562,89622100,0.0,0.0,0.0,-0.0046134974884720625,-0.0036022174870524726,0.02048218048108774,0.00422248911986491,0.005182695419709993,1.1402087846335678,68.49127242117412,0.024952312500700187,-0.05331511526863064,0.024834126597844473,0.5206046323544553,SPY,-0.1638835397446307,False,normal
2025-09-26 00:00:00-04:00,655.7760789419195,658.619871988132,654.1553026157394,658.072998046875,69179200,0.0,0.0,0.0,0.005729144366994232,-0.0028325562231473755,0.022706797128038803,0.004537119339071632,0.005258573856514798,-0.5785105485085037,70.38976648525131,0.025114405401695024,-0.19243912447160483,0.029566588602452905,0.531761029848268,SPY,-0.1833169829172317,False,normal
2025-09-29 00:00:00-04:00,660.5985670660314,661.5134019828115,658.112721358766,659.9224243164062,73499000,0.0,0.0,0.0,0.0028103664411398555,-0.004738830871760413,0.031734008396687274,0.004333239681044731,0.005230864504419082,-0.21054467185021364,70.68420996977034,0.024583663133065252,-0.20971257467822468,0.03124609467661817,0.5650223810531472,SPY,-0.18806298353580225,False,normal
2025-09-30 00:00:00-04:00,659.1766647693167,662.8756347075731,657.8641309647478,662.4082641601562,86288000,0.0,0.0,0.0,0.0037668667591119753,0.004478128722692043,0.04335195932455749,0.004364000172428457,0.0052458077792149295,0.8360119745364516,71.17632804156376,0.022487791334046638,-0.10861454743411869,0.03387285204107622,0.6980263402892692,SPY,-0.1795405441988865,False,normal
2025-10-01 00:00:00-04:00,659.4152702620313,665.5801794564833,659.3059076216911,664.6654052734375,72545400,0.0,0.0,0.0,0.0034074772846366397,0.011117871573964155,0.04126396518907516,0.00432019584282534,0.005102930191971771,-0.31298408433768404,68.52699698784055,0.021236600031568104,0.04702923882245713,0.036066688453367586,0.771849511349562,SPY,-0.2057649822438415,False,normal
2025-10-02 00:00:00-04:00,666.6540464714482,666.7733621981591,663.004842335434,665.4309692382812,56896000,0.0,0.0,0.0,0.001151803537192908,0.016974289043304003,0.03382316503237193,0.0041910464857913355,0.005041255586582747,-1.5136974429706633,69.66005572581595,0.02110789400555633,0.13340598747090215,0.03607928768494552,0.800877016583929,SPY,-0.17286490568326313,False,normal
2025-10-03 00:00:00-04:00,666.1966948783695,668.8714672806448,664.377038831869,665.421142578125,70494400,0.0,0.0,0.0,-1.4767362221612679e-05,0.01116615413952382,0.03681085272187734,0.00400430507367944,0.004937030425158358,-0.37567474498374376,66.24140365294173,0.019794947930384943,0.12205180951282824,0.03489296197505205,0.7593015762026997,SPY,-0.20653452094900004,False,normal
2025-10-06 00:00:00-04:00,667.8174482099862,668.7024238148077,665.669704301124,667.8074951171875,54623300,0.0,0.0,0.0,0.003586228910336109,0.011948481382412668,0.03797905705519966,0.0038953987861377786,0.004243667073834517,-1.5500682078663355,70.56117959667321,0.018848148604409018,0.20267736271104209,0.03744049251236497,0.7833854908037683,SPY,-0.17492406441728048,False,normal
2025-10-07 00:00:00-04:00,668.7322238208072,669.1796881705657,663.8898014056139,665.3316040039062,72020100,0.0,0.0,0.0,-0.003707492250961897,0.004413199535570955,0.03174554197673185,0.0036190771488375977,0.004212564376783792,-0.2340215273494103,67.12530762477782,0.0171080433873028,0.025968531216686408,0.03251152102413971,0.6654147121306315,SPY,-0.1886114432799776,False,normal
